97275343,4,7,555,0,0,0,0,0,0,0,0
97859473,1,12,349,0,0,0,0,0,0,1,0
97904722,232,67,673,1,0,0.069,0.0603,0.0043,0,0.0345,0.2974
99268708,1,4,847,0,0,0,0,0,0,0,0
99469213,7,48,599,0,2,0,0,0,0,0.5714,0.4286
99624861,456,132,581,1,1,1.625,0.3618,0.1667,0.0943,0.0022,0.4671
100219528,6,8,436,5,0,0.1667,0,0,0,0.8333,0.1667
100370448,5,6,365,0,0,0,0,0,0.2,0.4,0
101330413,1183,53,546,2,13,51.4331,0.0887,0.1262,0.3973,0.0153,0.5175
101573373,32,7,413,0,0,0,0,0,0,1,0.9375
101892747,2,2,445,0,0,0,0,0,0,1,0
102336226,68,2,331,0,0,0,0,0,0.8676,0.1324,0.8676
102701930,17,24,599,0,1,1.8235,0.1765,0.0588,0.2353,0.5882,0.4118
103159736,1,5,369,0,0,0,0,0,0,1,0
104657589,1,6,520,0,0,0,0,0,0,0,0
104850934,3,4,520,0,0,0,0,0,0,0,0
105510200,4,7,605,0,0,0,0,0,0,0,0.5
105696650,16,39,642,0,0,0,0,0,0,0.25,0
105748476,2,7,427,0,0,0,0,0,0,0,0
105790281,8,16,345,0,0,0,0,0,0,1,0.125
105830531,39,59,962,8,0,0.575,0.2,0.125,0.05,0.5,0.4
106193762,17,12,430,0,0,0.1765,0,0,0,0.0588,0.2941
106595346,155,33,718,0,0,0.2065,0.2387,0.0065,0.0387,0.2387,0.7484
106622116,12,0,430,0,0,0,0,0,0,1,0
107013897,19,13,455,2,1,0.2632,0.3158,0,0,0,0.5263
107914508,3228,1167,1621,13,25,6.3745,0.1392,0.0415,0.0356,0.2932,0.584
108133351,27,3,575,0,0,487.7407,0.3333,1.8519,0.037,0.8519,0.1852
108581391,10,2,620,0,0,4629.7,1,265.1,0.1,0.7,0.8
109075883,48,9,393,0,0,0,0,0,2.4792,0.9167,0
109553706,635,31,451,30,2,1044.7047,0.2137,220.9201,0.0767,0.478,0.1077
110120789,675,18,519,653,0,8138.8131,0.5196,976.0374,0.9757,0.8168,1.3196
110875970,116,174,723,3,1,76.0431,1.7414,8.6207,0.0431,0.0259,1.1638
111198123,1,9,368,0,0,2267,1,2,0,1,0
112131340,7,4,608,0,0,1398.4286,0.2857,0,0,1,0.1429
112188483,84,11,481,0,0,0.0119,0.1071,0,0.0119,0.0238,0.6667
112200531,10,6,335,3,0,2398.8,0.2,0.5,0,0.5,0.8
112540516,134,24,626,0,0,0,0,0,0,0,0.0075
113856083,45,9,466,1,0,488.3556,4.2222,102.7333,0.0667,0.1556,0.7556
113971880,390,57,285,3,4,59.9075,0.0617,1.6144,0.1902,0.0257,0.7069
114488344,59,7,49,4,0,0.0164,0,0,0,0.5246,0.5574
115443974,10,10,425,0,0,0,0,0,0,0.4,0.1
118061444,1,6,558,0,0,0,0,0,0,1,0
118120588,240,3,577,12,0,3481.0226,0.0317,0.0226,1.0045,0.0136,0.0543
119227710,8,4,409,0,0,0,0,0,0.875,0.125,0
119926900,2,6,355,0,0,7,0,1.5,0,0.5,0.5
120459203,455,6,397,12,0,1784.6288,0.1702,0.1206,1.4397,0.0355,0.3381
120877377,7,11,429,1,0,1070,0.7143,0.4286,0.1429,0.4286,0.4286
120957631,10,22,397,1,2,0,0,0,0,0,1
121102940,1,22,948,0,0,0,0,0,0,0,0
121309790,6,19,551,0,0,0.1667,0,0.1667,0,0,0.3333
121480993,257,59,570,0,2,90.9377,2.0934,12.3152,0.1128,0.1051,0.8405
121795261,24,6,459,0,0,0,0,0,0,0.875,0.9167
122075266,1,2,328,0,0,0,0,0,0,1,0
122511648,20,12,465,0,0,46.65,0,4.35,0.2,0.05,0.95
122963011,28,6,943,0,0,0,0,0,0,0,0
123222267,987,60,521,61,1,25.6161,0.3035,0.2434,0.4878,0.4491,0.8768
123358291,66,68,623,2,0,29.4308,1.6923,4.0769,0.3077,0.0923,0.4923
123599990,10,10,371,0,0,8.4,0.7,0.2,0.1,0.1,1.2
123952912,1,2,407,0,0,0,0,0,0,0,1
124419079,2,4,471,0,0,0,0,0,0,0,0
124964940,4,3,574,1,0,0,0,0,0,0,0.25
125514462,12,5,329,0,0,0.0833,0,0,0.1667,0,0.4167
125528862,13,45,557,0,0,158.7692,0.0769,9.6154,0.0769,0.2308,0.2308
126216653,1,2,304,0,0,0,0,0,0,0,0
126984069,6,6,591,0,0,0,0,0,0.3333,0.6667,0.3333
127375715,244,31,597,2,0,8.6792,0.2708,1.7,0.0667,0.0292,0.7958
127423382,19,22,508,1,0,0,0.5789,0.0526,0.0526,0.0526,0.7895
128278995,58,310,1927,671,3,0.549,0.1961,0.8039,0,0.1961,0.2941
128595293,73,6,1011,0,0,1333.3857,0.2714,1.5,0.8143,0.8429,0.7286
128620164,2,5,583,0,0,0,0,0,0,0,0
128933295,32,3,572,11,0,58589.9231,8.5385,10416.9231,0.6154,0.2308,0.5385
129729416,14,12,569,1,0,0,0,0,0.1538,0.0769,0.1538
129899218,2,3,368,0,0,0,0,0,0,0,0
129966583,39,28,651,0,0,29.9722,0.4722,8.3333,0.1389,0,0.8333
130303998,804,121,783,15,2,101.8333,2.8595,9.4092,0.2973,0.0634,1.0659
132278621,2,4,624,0,0,0,0,0,0,0.5,0.5
132494511,1,2,555,0,0,422,0,0,2,0,1
133434448,3,14,413,0,0,0,0,0,0,0.3333,0.3333
133762771,28,19,463,3,0,5.9286,0.4643,0.1786,0.0714,0,0.7143
134332869,24,14,429,1,0,0.0833,0,0.0417,0,0.1667,0.0833
134678238,5,17,388,0,0,0,0,0,0,0.6,0.6
135026061,3,15,413,0,0,21,7.6667,1.6667,0,0,1
135637721,1,6,549,0,0,0,0,0,0,0,0
135680610,8,1,408,0,0,4.375,0,0.875,0,0.75,0.25
137515361,1,6,548,0,0,0,0,0,0,0,0
137959629,3,0,384,0,0,0,0,0,0,0,0
138190464,15,17,601,0,0,0,0,0,0,0,0.5333
138211958,381,41,570,1,1,257.4541,26.958,13.5512,0.0604,0.0394,1.3858
139270785,33,4,531,11,0,56199.8333,8.5,11283,0.6667,0.25,0.5833
140176665,224,133,1258,0,1,15.0893,0.25,0.183,0.0759,0.3884,0.5848
140200549,15,3,399,0,0,0,0,0,0,0.1333,0.1333
141394735,3,4,606,0,0,0,0,0,0,1,0
141711158,6,5,425,0,0,0.1667,0,0,0,0,0
141886393,2,6,301,0,0,6782,2,1,0,1,1
142150030,2,14,445,0,0,0,0,0,0,0,0
142876983,33,17,513,0,0,0,0,0,0.0303,0.1212,0.7273
143972736,29,10,439,7,0,0,0,0.0357,0,0.2857,0.25
144602443,286,141,1075,3,0,0.1677,0.1129,0.0129,0.0161,0.0452,0.6129
145022907,14,12,1010,0,0,0,0,0,0,0.9286,0
145602813,288,9,628,11,0,3108.5714,4.7669,548.9624,0.0376,0.9699,0.0338
146913214,7,5,154,0,0,0,0,0,0,0.8571,0
147266930,16,3,406,0,0,0,0,0,0,1,0.75
147847633,9,4,567,1,0,0,0,0,0.3333,0,0.2222
147852405,1,19,399,0,0,0,0,0,0,0,0
147954455,3,13,544,0,0,0,0,0,0,0,1
148151604,1,8,592,0,0,0,0,0,0,1,0
148896431,38,5,441,2,1,0,0,0,0,0.0263,0.0263
150524058,22,12,510,0,0,20.4762,1.9048,1.7143,0.7143,0.1429,0.9048
150861478,92,16,524,0,0,0.2609,0.1522,0.0978,0,0.1087,0.2174
151474227,6,18,388,1,0,0,0,0,0,0.1667,0.3333
152259498,33,4,569,11,0,58589.9231,8.5385,10416.3846,0.6923,0.2308,0.5385
152846674,2,4,375,0,0,0,0,0,0,0.5,0
153824393,11,1,534,0,0,0,0,0,0,0,0
153921560,207,35,570,7,0,9.4879,0.2705,2.5459,0.1498,0.0048,0.9517
154029272,2,6,394,0,0,0,0,0,0,0.5,0
154237500,17,1,404,1,0,0,0,0,0,0.3529,0.5294
154283899,7,11,353,0,0,0,0,0,0,0.4286,0.2857
155102693,35,69,1069,1,0,0.0857,0.0857,0.0286,0.0286,0.1714,0.6
155644172,159,20,641,0,0,2.327,0.0252,0.0503,0,0,0.7673
156085716,5,7,406,0,0,0,0,0,0,0.8,0
156213843,28,18,436,0,0,0,0.3929,0,0.0357,0,1.5357
156242211,3,0,432,0,0,0,0,0,0,1,0
157371153,2,8,412,0,0,0,0,0,0,0.5,0.5
157614264,33128,248,348,765,5,0.8076,0.3555,0.0243,0.012,0.0129,0.4
157769562,6,5,599,0,0,0,0,0,0,1,0
157864555,10,13,539,0,0,0,0,0,0,0,1.2
158369900,9,1,421,0,0,0,0,0,0,0,0.1111
158376605,25,10,569,4,1,0.2,0.16,0.16,0.32,0.24,0.64
158541730,29,2,518,0,0,0,0,0,0,0.6897,0.069
159719768,4,18,550,0,0,39.5,8.25,3.25,0.75,0,0.5
160457617,5,4,390,0,0,0,0,0,0,0.6,0.2
160574022,21,1,310,1,0,0,0,0,0.0476,0,0.9524
161085466,15,26,460,0,0,0,0,0,0,0.2667,0
161291774,20,17,465,0,0,0.0526,0,0,0.2105,0.1053,0.4211
161473116,151,16,601,14,0,5670.192,1.68,1083.664,0.088,0.072,0.104
162039067,515,13,632,0,0,24.3728,2.9087,7.3553,0.0019,0.0097,0.5417
163142123,3,5,320,0,0,5733.6667,0,0.6667,0,0.6667,1
164176771,48,12,453,0,0,3.5833,1.6042,1.9375,0,0.5625,0.5417
164239619,12,19,600,0,0,0,0,0,0,0,0.25
164432890,7,9,584,0,0,0,0,0,0,0,0.8571
164508239,510,77,743,43,0,402.1607,2.7421,20.2083,0.1925,0.2956,0.5496
166324591,1,10,539,0,0,41,0,17,0,0,1
166737008,33,8,438,2,0,0,0.0313,0,0,0.0313,0.4063
167566699,49,11,631,1,0,138.2041,5.7347,7.551,0,0.0408,1.0204
168287685,93,19,634,0,0,0.043,0.0968,0,0.043,0.0108,0.4946
168686865,5,19,411,0,0,0.3333,0,0,0,0.6667,0.3333
168773175,2,22,412,0,1,2,0,0,0,0,0.5
168872531,570,67,783,3,0,0.0317,0,0,0.0528,0.0106,0.3803
169141228,28,18,606,0,0,0,0.1071,0,0,0,0.1786
169147207,2760,108,794,52,0,0.4484,0.1685,0.008,0.0638,0.0069,0.4868
169433349,77,25,597,1,1,0.013,0,0.013,0.013,0.039,0.1818
169474438,2,1,335,0,0,0.5,0,0,0,0,0.5
169497745,181,8,968,1,1,5.3444,0.0111,2.2667,0.0167,0,0.6056
170144297,1,14,617,0,1,422,0,0,2,1,1
170486247,18,23,603,1,0,33.1111,91.5556,5.3889,0,0,0.5556
171066133,14,16,414,0,0,3.4286,0,0.6429,0,0.0714,0.2143
171081216,70,5,310,28,0,0,0,0,0,0,0.9571
172164229,4,3,425,0,0,0,0,0,0,0.75,0
173215914,17,12,681,1,0,0.0588,0.0588,0.0588,0,0.1765,0.7059
174036384,20,7,462,5,0,0.3,0.35,0.2,0.1,0.55,0.1
176096243,211,64,595,9,1,22.8857,4.6905,4.281,0.181,0.1619,0.5524
176506844,2,3,616,0,0,0,0,0,0.5,0,1
176736646,24,4,406,0,0,0,0,0,0.2083,1,0
177878468,1,5,487,0,0,0,0,0,0,1,0
178366319,2,4,336,0,0,0,0,0,0,0,0.5
181225107,280,3,597,23,0,2477.583,0.6988,537.0193,0.5444,0.5598,0.6023
182071638,17,1,144,0,0,2193.2353,2.5294,3.8824,0,0.9412,0.1765
183580684,4,2,340,1,1,0,0,0.25,0,0.75,0
183733336,150,46,565,1,1,0.0867,0.2533,0.0067,0.0267,0.0133,0.4733
184821868,13,6,567,0,0,0,0,0,0,1,0
184922888,10,3,412,3,0,0.1,0.2,0.1,0.1,0.1,0.7
184988281,1,3,523,0,0,0,0,0,0,0,0
185933483,26,6,536,0,0,0,0,0,0,0.8846,0.0769
186476710,18,18,574,4,0,0.0556,0,0,0,0.0556,0.3333
187581447,5,3,416,0,0,0,0,0,0,0,0
189015964,330,7,577,16,0,2663.7204,0.25,0.1447,1.6645,0.0329,0.2171
189040110,10,4,356,1,0,0,0,0.1,0,0,0
189211293,21,8,568,0,1,0,0,0,0,0,0.6667
189730759,28,6,541,0,0,1194.2,12.44,159.4,0.08,0,0.72
189972024,2,6,532,0,0,0,0,0,0,0,0.5
190265169,2,10,416,0,1,0,0,0,0,0,0
190493618,1,6,540,0,1,0,0,0,0,0,0
190796770,65,68,832,12,0,431.9231,39.1538,99.4462,0.0308,0.0769,0.7846
191725589,210,1,577,11,0,3336,0.4392,716.2804,0.1799,0.7778,0.6561
192193390,10,22,583,0,0,0,0.2,0,0,0,0.2
192269471,266,39,286,0,0,25.312,0.7669,0.5489,0.0564,0.8346,0.1241
193607094,202,3,550,14,0,3735.2444,0.5611,752.1944,0.0444,0.9444,0.0333
194026156,371,48,440,5,0,92.2022,6.4933,1.6846,0.407,0.0836,0.6658
195541103,155,49,499,3,0,1.5097,0.3548,0.1871,0.2194,0.0645,0.5806
195625268,6,2,570,0,0,0,0,0,0,0.1667,1.3333
195874688,13,3,147,0,0,0,0,0,0,0.7692,0.0769
195913271,99,26,1548,80,0,2095.117,3.6277,608.1383,1.3191,0.4787,0.9787
197659647,803,14,480,0,0,0.9888,0.0075,0.0037,0.7032,0.0349,0.1883
198277538,1,24,634,0,0,0,0,0,0,0,0
198414396,11,6,459,0,0,0.1818,0.0909,0,0,0,0.5455
198572784,35,17,525,0,0,0,0.2,0,0.2,0,0.3714
198833831,7,7,398,0,0,0,0,0,0,0.5714,0.2857
200238543,4,8,568,1,1,0.25,2.75,0,0,0,0.5
201190422,16,29,181,1,0,0.4375,0.25,0.1875,0,0.125,0.375
201350011,224,80,1124,0,1,9.4978,0.9417,1.4933,0.1525,0.0538,1.3453
201434721,28,5,378,0,0,0,0,0.0357,0,0.0714,0
202155524,111,3,699,0,1,1391.6239,0.3853,0.6881,0.4587,0.7706,0.9083
202440814,1,5,472,0,0,0,0,0,0,0,0
202902437,30,5,410,0,1,0.0333,0.1667,0,0,0.0333,0.5
203226319,107,13,604,1,0,5.4112,0.1215,0.7944,2.4673,0.0093,1.9159
206739703,1,15,541,0,0,0,0,0,0,0,0
207293756,169,33,615,6,0,15.8994,0.284,4.0651,0.0888,0.2604,0.3432
208286245,97,9,508,8,0,139.0625,3.0833,20.1146,0.0625,0.0104,0.4167
209169103,7,0,166,0,0,0,0,0,0,1,0
210428729,80,40,625,4,0,102.038,7.557,14.2785,0.0506,0.1899,0.7848
211026468,28,15,591,9,0,12.4286,6.6429,6.4643,0.1429,0.1071,0.7143
212928560,739,16,542,1,0,85.1487,0.1918,0.0161,0.0108,0.3029,0.7903
212958140,45,16,342,0,1,59.9318,0.0227,8.4773,0.2955,0,0.5909
214066953,600,68,458,0,2,75.9916,6.563,7.7059,0.2134,0.1529,1.2319
214549887,7,23,377,2,1,38.4286,0.2857,2.8571,1.1429,0,1.2857
214632102,3,7,575,0,0,0,0,0,0,0.3333,0
214998068,72,21,651,0,1,95.6761,0.6338,2.9718,0.0141,0,0.1972
215154980,1,3,415,0,0,1,0,0,0,0,1
215766919,6,4,580,0,0,0,0,0,0,1,0
215878258,11,19,771,0,0,2.1818,1.1818,2.2727,0,0,0.4545
216039493,3,11,613,0,0,0,0,0,0,0,1
216081230,544,8,529,16,0,1495.1429,0,0,0.0541,0.9402,0.5174
217055469,4,5,558,0,0,0,0,0,0,0.75,0
217298740,1,5,596,0,0,0,0,0,0,0,0
217992483,3,4,500,4,0,0,0,0,0,1,0
220448882,19,3,395,0,0,0,0,0,0,0.3684,0.2632
220933018,4538,72,992,4,2,0.013,0.0065,0.0015,0.0044,1.05,0.2719
222154371,52,7,583,14,0,21688.3871,3.2581,4367.5484,0.0645,0.8387,0.2581
222293510,47,13,473,1,0,0.0851,0.0213,0.0213,0.4468,0.8723,0.0851
223329964,836,13,612,1,0,0.2153,0,0,0.0431,0.2428,0.0179
223980471,4,0,582,0,0,0,0,0,0,1,0
224567425,30,58,529,1,0,0,0.0667,0.0333,0,0.1333,0.1667
225956521,2,11,954,0,0,0,0,0,0,1,0
227650216,9,11,454,0,0,183.6667,1,54.3333,0.2222,0.2222,0.8889
227811080,1,19,446,4,0,10,1,7,0,1,1
228148311,8,20,621,2,0,0,0.125,0.125,0,0.25,0.125
228564932,1415,202,1595,43,0,208.529,0.3391,5.6903,0.0387,0.1362,0.7484
228720947,24,27,613,0,1,0.2083,0.2083,0,0,0.1667,0.7083
229243865,42,9,604,0,0,0,0,0,0,0.3333,0.4524
229906054,2,2,554,0,0,0,0,0,0,0,0
230030181,3048,242,817,224,0,49.7287,0.3124,0.3344,0.1361,0.048,0.7218
231035428,212,8,1058,1,0,0,0,0,0,0.0142,0.0142
233332129,84,24,638,0,0,2.9048,0.2143,0.119,0.131,0.1786,0.5833
233655084,3,15,722,1,0,0,0,0,0,0,0.6667
233688028,5,7,221,0,1,0,0,0,0,1,0.2
233884874,667,7,615,15,0,1047.7353,0.0093,0.0108,0.9907,0.048,0.0155
234587511,70,20,395,1,0,41.3,14.3714,2.2,0.1571,0.0571,1.0571
236623139,1,6,519,0,0,0,0,0,0,0,0
